,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
263,32.5,6.432750982580687,-82.91102773392097,12.305653510235278,3.7917698908252713,27.31370849898476,133,211.75384615384615,234
264,111.25,11.901592303208293,84.70306398562465,13.290330889210228,11.232026040905135,43.8492424049175,132,205.95280898876405,223
265,176.25,14.980269348699055,-28.543018052556253,23.705370067938617,12.694403412845855,76.4558441227157,134,220.07517730496454,255
266,48.75,7.878478774854901,-72.79574526270136,10.739320358343765,5.998760792716004,28.020815280171306,132,203.52820512820512,227
267,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,152,170.11111111111111,183
268,137.0,13.207339536360731,55.977536227952015,29.608514232407213,10.260631933309392,80.23401871576773,132,203.87773722627736,244
269,22.25,5.322553886092406,-69.59622033750193,7.052541274285586,4.152967999588418,18.071067811865476,132,157.77528089887642,171
270,49.0,7.898654169668588,-88.44424254004879,16.049966710529755,4.806272504556358,36.72792206135786,133,218.99489795918367,250
271,60.25,8.758577656805558,-62.45877495636701,13.730520661119947,6.580991133989965,35.8492424049175,134,230.8921161825726,255
272,39.25,7.069275219628611,-89.45795973017718,14.10614773681129,3.872370904130441,31.17462120245875,134,165.25477707006368,195
273,22.25,5.322553886092406,-76.07251208965857,8.358859286879964,3.55105143713095,19.363961030678926,159,229.91011235955057,252
274,12.25,3.949327084834294,77.98858059587685,4.609880963389032,3.4561779130431147,12.535533905932736,136,206.57142857142858,232
275,10.5,3.656366395715726,85.24482803545044,6.596591662319216,2.2063994187973144,13.828427124746192,138,207.92857142857142,225
276,17.25,4.686510657907603,-78.60687167785667,5.638290065810165,4.098306547313974,15.535533905932738,132,151.92753623188406,177
277,18.75,4.886025119029199,-80.48949718606163,7.932445026945446,3.2088288457247347,17.82842712474619,132,144.26666666666668,154
278,25.25,5.670035141386943,-86.07177763577508,7.202634805416807,4.488994166053331,18.65685424949238,132,185.46534653465346,205
279,21.25,5.201570947860099,65.18358321692551,6.422992394038153,4.226622559006308,16.48528137423857,133,146.74117647058824,163
280,41.5,7.269074295019226,-73.69946524421238,12.512886112443258,4.540894892707467,30.31370849898476,134,151.74096385542168,167
281,32.75,6.457444935117649,-79.01775623273005,10.270369541081251,4.164171481516112,24.071067811865476,138,186.6259541984733,201
282,18.5,4.853342309955121,80.27089204192797,5.460065970081081,4.401667571612147,15.363961030678928,134,220.8918918918919,246
283,16.75,4.61809077155419,75.17299527231962,7.507214974412619,3.0368530223925174,16.82842712474619,143,216.98507462686567,248
284,29.5,6.128667601500942,85.82282463228512,8.059119031049711,5.091186320586553,21.77817459305202,135,198.5677966101695,216
285,29.0,6.076507779746499,38.74527116122942,9.903368098142353,4.552931600944016,25.606601717798213,136,228.67241379310346,255
286,3.0,1.9544100476116797,-90.00003218077504,2.23606797749979,1.632993161855452,5.0,161,203.66666666666666,223
287,60.5,8.77673016883152,-67.07721255364655,13.234595721151631,6.072848604053302,33.020815280171306,132,228.99586776859505,249
288,11.25,3.7846987830302403,79.32075217371825,6.332985367512192,2.436747992575536,13.535533905932738,149,226.48888888888888,250
289,28.75,6.050259243299904,-60.95163478939604,7.247032070071719,5.425069293288125,21.77817459305202,133,224.8521739130435,245
290,17.5,4.720348719413148,-62.95288734273712,7.3886826256968945,3.3296475384331927,17.65685424949238,154,204.24285714285713,238
291,33.75,6.555290583552474,-80.85330775875248,9.531544017793843,4.767682190057413,23.363961030678926,132,239.0814814814815,255
292,5.25,2.5854414729132054,-90.00003218077504,4.0,1.632993161855452,8.0,161,208.71428571428572,231
293,66.25,9.18434101276213,77.25629516168759,20.176641490764208,5.06327759643937,44.09188309203678,136,214.9056603773585,243
294,5.25,2.5854414729132054,-45.00001609038752,3.055050463303893,2.144443856990039,7.121320343559642,159,202.38095238095238,214
295,29.0,6.076507779746499,78.11633435400198,7.637444745660867,5.256075942059946,21.48528137423857,140,239.35344827586206,255
296,7.25,3.0382538898732494,-17.301511574530036,3.9879908702412874,2.4090288294076774,9.414213562373096,140,161.6551724137931,185
297,7.5,3.0901936161855166,51.21700937418853,3.32493432603915,2.9040834382667917,9.121320343559642,134,163.6,175
298,27.5,5.917270272703197,-69.57032063853121,7.76715447067597,4.640558425775766,19.899494936611664,132,203.95454545454547,222
299,26.25,5.781222885281108,-84.11595130941369,7.752535210687428,4.624078073930952,20.071067811865472,138,207.83809523809524,225
300,68.5,9.338999347593866,81.93641773061717,11.517390556280995,7.727934086176174,32.31370849898476,136,201.83211678832117,220
301,36.5,6.817128675830715,-66.89541719408508,9.436889647406971,4.991407729839766,23.485281374238568,132,213.93835616438355,231
302,33.25,6.506551687525748,-56.13072800779307,8.063233897262265,6.020751794906791,28.31370849898476,132,142.0,156
303,31.75,6.358093703724522,81.67600592372638,7.847763998827416,5.369968069422947,21.36396103067893,138,171.90551181102362,186
304,11.5,3.826519928662906,-88.86580521308537,6.018754016170935,2.477407728479242,13.121320343559642,136,162.93478260869566,174
305,37.0,6.863662517577698,-82.55038761451969,12.806305326810259,4.866329101488211,31.606601717798213,135,218.7972972972973,255
306,6.75,2.9316150714175193,64.90280875304306,4.000948931506556,2.1063836525953663,8.82842712474619,144,222.96296296296296,247
307,6.5,2.876813695875796,62.522718884098055,3.4022468421173,2.5241755064640485,8.707106781186548,133,164.23076923076923,180
308,7.25,3.0382538898732494,78.82970420667037,3.3642310080629754,2.7503150221057204,8.707106781186548,138,188.41379310344828,211
309,5.25,2.5854414729132054,-90.00003218077504,2.7004660721443474,2.544836041121407,7.414213562373096,138,147.04761904761904,157
310,60.75,8.79484521425256,-74.70171517379491,9.40302440103822,8.369411682364772,29.363961030678926,136,228.66666666666666,246
311,16.25,4.54864184146723,55.49318257834979,6.489138402094693,3.4610196132002735,16.071067811865476,149,209.09230769230768,234
312,19.25,4.950743503369154,27.704079702024956,6.114023369844683,4.109120060058316,16.242640687119284,138,174.76623376623377,188
313,13.25,4.1073621666150775,59.27911161880004,5.612148172549188,3.173804438270563,13.949747468305832,143,203.9245283018868,225
314,25.5,5.698035485213008,-84.63927696615667,6.127229361856965,5.355483629606443,17.65685424949238,133,142.84313725490196,152
315,99.75,11.269678104867614,-75.85316009083388,19.001975900871507,6.940886761055943,46.97056274847714,132,170.07769423558898,199
316,11.5,3.826519928662906,-78.76938886359213,5.814105141820615,2.53623269750339,13.121320343559642,138,161.8695652173913,176
317,13.25,4.1073621666150775,79.92201338340523,6.032164242184808,2.8582820588913,13.535533905932738,136,197.49056603773585,214
318,7.5,3.0901936161855166,84.49825978766432,4.389553697323936,2.144407844831863,9.414213562373096,146,215.0,230
319,5.25,2.5854414729132054,-90.00003218077504,2.7004660721443474,2.544836041121407,7.414213562373096,132,156.0952380952381,189
320,5.5,2.6462837142006137,77.44261024762024,3.279983288401781,2.081494347509531,7.414213562373095,157,198.6818181818182,212
321,13.0,4.068428945128219,34.00662130958544,4.8727781763349745,3.552663431795674,13.121320343559642,132,147.3653846153846,163
322,25.0,5.641895835477563,75.3826966818372,7.867864706159889,4.266181543905928,20.36396103067893,135,225.7,251
323,175.25,14.93771167933152,42.733240535707374,20.3824156906235,12.847694379568283,78.35533905932738,132,220.15691868758915,241
324,15.0,4.370193722368317,-79.9867459492185,6.5389657152853395,2.952350219531441,14.82842712474619,137,224.55,251
325,76.0,9.83698151873187,-76.33147640408559,10.998469903360675,9.56916811141001,36.67766952966369,133,205.70723684210526,231
326,3.0,1.9544100476116797,-90.00003218077504,2.23606797749979,1.632993161855452,5.0,196,216.41666666666666,225
327,99.0,11.227230955528665,-34.864140588488404,18.205736515954335,8.870743926849563,53.748737341529164,133,197.5252525252525,221
328,163.25,14.417224270920368,66.46491722671607,26.679407411182027,9.15357957015197,81.52691193458118,136,214.96937212863705,244
329,3.0,1.9544100476116797,-0.0,2.23606797749979,1.632993161855452,5.0,153,208.75,227
330,10.5,3.656366395715726,83.68512907904112,5.783000502674845,2.411515827736373,12.414213562373096,152,224.66666666666666,243
331,19.0,4.918490759365935,-86.78384833719069,5.575066328625556,4.8695951331774445,16.949747468305834,133,203.35526315789474,223
332,18.25,4.820437914901168,-88.63281324082446,5.885486784627212,4.063693734050536,15.82842712474619,133,154.43835616438355,169
333,102.5,11.423968370726268,-78.67037396564133,18.472408709697216,7.8249196103260665,47.384776310850235,135,218.52926829268293,241
334,11.25,3.7846987830302403,28.645155841644005,5.024034997516715,2.9527239147212407,12.242640687119286,134,222.11111111111111,246
335,45.0,7.569397566060481,-58.33394612425655,7.991321494573876,7.498642875073625,25.192388155425117,134,152.63333333333333,172
336,3.0,1.9544100476116797,-90.00003218077504,2.23606797749979,1.632993161855452,5.0,146,154.66666666666666,163
337,49.0,7.898654169668588,67.94345915598016,10.120699625037275,6.655878496987392,29.606601717798213,136,204.82142857142858,219
338,14.0,4.222008245644752,77.08178350135461,5.269608471092873,3.4867243896742837,13.535533905932738,138,169.89285714285714,191
339,5.75,2.7057581899030048,-75.80606727375343,3.9374745395054167,1.8397725565461434,8.414213562373096,139,171.08695652173913,187
340,22.0,5.292567428401227,66.69108645463193,7.603509013046185,3.7031059482186084,17.77817459305202,140,212.98863636363637,234
341,11.75,3.8678889139475245,88.77646161004004,6.666299304642033,2.400490552728833,14.121320343559642,132,225.68085106382978,247
342,17.5,4.720348719413148,-82.95559383417908,6.602154562348945,3.5119800845743487,15.828427124746188,158,220.38571428571427,236
343,7.25,3.0382538898732494,-90.00003218077504,5.84866621989357,1.5513409488554468,10.207106781186548,151,218.79310344827587,235
344,17.25,4.686510657907603,64.17743505936701,6.639946731519663,3.4704254240904597,15.949747468305834,140,228.52173913043478,250
345,7.5,3.0901936161855166,85.92023539296449,3.74126846860191,2.5825524026651974,9.121320343559642,136,179.33333333333334,197
346,31.25,6.3078313050504,57.22435043475436,7.867981182884179,5.178592096871547,20.94974746830583,137,222.192,238
347,126.5,12.69113085619237,-44.62070404499828,23.783194946589997,10.43346730632865,70.4558441227157,134,223.7608695652174,255
348,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,143,184.66666666666666,199
349,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,176,195.88888888888889,203
350,16.5,4.583497844237541,-81.70813034422635,6.480385633871318,3.330165384083807,15.242640687119286,141,165.57575757575756,179
351,8.25,3.2410224072142872,77.29676547728234,5.3058729306986026,2.065537514945919,11.121320343559642,138,195.54545454545453,214
352,76.25,9.853147481188747,-72.98136105381117,12.951843467404258,7.6852522434544515,34.89949493661166,133,186.07540983606557,204
353,22.75,5.382025607773058,87.33319073712812,9.326713077568309,3.1979320290123843,20.242640687119284,132,191.12087912087912,208
354,13.25,4.1073621666150775,-71.79427947789051,6.654470718658964,2.6141382885594067,14.65685424949238,145,210.03773584905662,230
355,4.5,2.393653682408596,-90.00003218077504,3.415650255319866,1.632993161855452,7.0,167,206.0,224
356,24.0,5.527906391541368,85.78926113540278,8.209006084970746,3.8342703111720593,19.36396103067893,133,214.70833333333334,233
357,78.25,9.981532666656284,-43.98570325897034,13.224070871583256,9.365768904646032,41.26345596729059,132,189.02875399361022,209
358,8.5,3.2897623212397704,2.0903420229872363,3.577280279473554,3.062602878325054,9.82842712474619,138,150.91176470588235,164
359,27.75,5.944106103225343,81.92261018264556,8.61263947595042,4.286947124774542,20.949747468305834,136,195.77477477477478,213
360,5.75,2.7057581899030048,56.072025644253806,3.526771803556338,2.110481028829727,8.121320343559642,139,235.30434782608697,255
361,7.0,2.985410660720923,-74.83940580640852,3.918777490411599,2.3002482831896303,9.121320343559642,135,145.10714285714286,159
362,16.0,4.51351666838205,-85.40809377208973,6.7398951727992,3.0417961794272226,15.65685424949238,132,201.875,227
363,8.0,3.1915382432114616,-90.00003218077504,4.58257569495584,2.23606797749979,10.0,140,205.375,228
364,21.25,5.201570947860099,-76.12389020386486,9.111886156139525,3.1530675818673446,19.65685424949238,152,222.98823529411766,244
365,12.75,4.029119531035698,-18.24013785433621,5.394707818582344,3.1790977252101604,13.242640687119286,141,217.1764705882353,237
366,70.25,9.45754080179648,-49.02357903230451,14.171210311649386,7.810244949824296,41.72792206135785,136,212.8576512455516,245
367,6.75,2.9316150714175193,-68.06472943360704,4.039826551713082,2.2143611711752653,9.414213562373096,136,195.55555555555554,215
368,15.25,4.406461512053774,-87.84513341406097,5.304851986193183,3.742793755049573,13.828427124746192,139,184.88524590163934,198
369,10.5,3.656366395715726,-90.00003218077504,4.2594432902501635,3.1844292375810452,10.82842712474619,141,175.71428571428572,193
370,14.5,4.296739856991561,-76.11602281093307,6.011364807858303,3.1617507711325206,14.242640687119284,135,198.48275862068965,215
371,23.25,5.440847306724618,76.65412592875072,6.4512244881225564,4.8263563433838765,18.363961030678926,133,236.9784946236559,255
372,25.75,5.725898905580716,-84.38980443989607,7.114306787123335,4.631168227737223,18.48528137423857,137,155.38834951456312,167
373,5.75,2.7057581899030048,-90.00003218077504,4.754860213736458,1.5211178856118182,8.207106781186548,140,205.65217391304347,224
374,23.25,5.440847306724618,-88.57458195025642,6.348909807780075,4.777805913724095,17.485281374238568,143,217.04301075268816,235
375,9.25,3.431831258788849,86.9640916837505,4.512064556557844,2.8450235069687286,11.121320343559642,136,210.67567567567568,237
376,15.75,4.478115991081385,73.77355231224601,6.678168945120042,3.1052250083086816,15.535533905932738,133,224.0793650793651,246
377,25.0,5.641895835477563,-72.50760322550815,7.979229626745761,4.069974762042475,19.65685424949238,140,186.33,201
378,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,201,217.66666666666666,231
379,85.5,10.433694507453072,58.1494516343256,20.309868594818095,6.780062127224176,54.09188309203678,132,234.66959064327486,255
380,5.75,2.7057581899030048,57.1538089881412,3.537878481949192,2.025698312716937,7.82842712474619,163,197.04347826086956,216
381,14.0,4.222008245644752,89.89349089510536,6.2677384682900925,2.901204078544192,14.242640687119284,150,204.83928571428572,224
382,25.5,5.698035485213008,83.57610122277217,6.077748059235796,5.433694030403002,18.36396103067893,132,218.27450980392157,239
383,23.25,5.440847306724618,51.25983413934532,6.463942669857873,4.662238164296402,17.485281374238568,135,214.1505376344086,233
384,3.75,2.1850968611841584,-45.00001609038752,2.309401076758503,2.0132891827388666,5.707106781186548,133,179.6,199
385,23.75,5.499039842323396,29.31409623510986,6.020875436347106,5.306717191036565,19.071067811865476,144,221.0,243
386,25.25,5.670035141386943,-54.839223776420425,7.887146325337784,4.638078690119516,21.656854249492383,141,223.73267326732673,241
387,22.5,5.352372348458314,-85.73876763416293,6.798752321243602,4.345757569134912,17.414213562373096,138,165.42222222222222,176
388,14.5,4.296739856991561,-81.80221849703207,6.266278742285165,2.9865103690011705,14.242640687119284,168,202.75862068965517,216
389,42.5,7.356132180109627,-86.09056474815573,10.456413246898263,5.2234396391716595,25.071067811865476,132,200.8470588235294,215
390,139.0,13.303394180365686,-44.8515046787057,15.474498403104604,13.158505239073127,52.16295090390226,133,154.03057553956833,172
391,7.5,3.0901936161855166,67.41347485207429,3.8135510723557418,2.494247915300084,9.121320343559642,153,183.96666666666667,198
392,13.25,4.1073621666150775,87.87579155855343,6.614181372295257,2.6156120543948878,14.414213562373096,133,211.60377358490567,229
393,18.75,4.886025119029199,-61.0410129165629,8.323880337454556,2.9929907960959734,18.485281374238568,151,200.29333333333332,219
394,13.0,4.068428945128219,82.77374905292862,5.36540449364276,3.1110144568868545,12.82842712474619,134,193.8653846153846,209
395,73.0,9.640875829802336,-68.95065380780396,11.777477498446594,8.349366937587433,34.14213562373095,132,235.62671232876713,255
396,27.0,5.863230142835039,83.26518516969122,8.333535887647157,4.246928840350797,20.36396103067893,138,197.4537037037037,216
397,6.75,2.9316150714175193,64.90280875304306,4.000948931506556,2.1063836525953663,8.82842712474619,143,172.03703703703704,184
398,49.5,7.938851142601841,-84.26305495006585,10.379409544988073,6.179723941593065,27.31370849898476,138,220.5252525252525,237
399,70.25,9.45754080179648,-77.37995938584072,13.734072363546197,6.875711567036808,37.8492424049175,133,194.62989323843416,209
400,8.5,3.2897623212397704,84.6078813189545,3.930548361567597,2.7716921666468726,9.707106781186548,134,140.1764705882353,147
401,26.75,5.836022431559495,-79.16505713630511,7.9764023417796635,4.499942624936901,19.949747468305834,150,197.9626168224299,216
402,13.75,4.1841419359420025,-69.47502344408976,6.009374836870871,2.920852788507486,13.949747468305834,134,203.98181818181817,221
403,24.0,5.527906391541368,-75.53239658298281,7.557973521756508,4.114395644831121,18.65685424949238,140,215.19791666666666,234
404,145.25,13.599192765483634,-67.53869479534075,20.632415281171856,11.426976045879439,60.57716446627535,133,195.00172117039588,240
405,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,181,200.55555555555554,213
406,21.75,5.262410103554244,85.37126114006564,8.00669057790384,3.57331542040199,18.535533905932738,165,231.29885057471265,251
407,60.0,8.740387444736633,-65.68784463364746,13.287813599787494,7.49459407125283,39.435028842544405,132,150.0,184
408,11.0,3.742410318509555,88.5283691896484,4.592098956675923,3.284295071129368,12.242640687119286,140,203.63636363636363,223
409,11.75,3.8678889139475245,-85.33876756438265,5.521373628874579,2.74735009988317,12.414213562373096,155,191.25531914893617,205
410,26.25,5.781222885281108,-87.29784624656277,7.011284899370901,4.9989728809868765,18.94974746830583,135,221.67619047619047,244
411,9.25,3.431831258788849,-78.54714325642522,5.38051778244842,2.2533943019305966,11.828427124746192,146,227.0,250
412,3.0,1.9544100476116797,-90.00003218077504,2.23606797749979,1.632993161855452,5.0,138,166.83333333333334,178
413,36.75,6.840435166640879,63.25056770110943,7.653602800208959,6.333665304337596,22.485281374238568,132,213.18367346938774,241
414,37.0,6.863662517577698,-73.09896954241411,7.742508846867137,6.605278739840071,28.31370849898476,132,149.97972972972974,170
415,21.75,5.262410103554244,-78.81895745223972,6.937514417188003,4.079517367309234,17.535533905932738,140,174.6206896551724,188
416,74.5,9.739422266375435,72.8317254974697,13.617654533278026,7.367608817595349,36.19238815542512,132,214.06040268456377,244
417,29.25,6.102643417692329,9.771387021650577,6.866423543632078,5.743806882161909,20.656854249492376,138,171.0,187
418,307.0,19.77080019204319,69.26031995384695,42.327135911334565,12.081474781712528,125.68986283848345,132,211.1115635179153,255
419,4.25,2.326213245840639,-24.90175178350549,2.847653258236741,1.8531388280453736,6.414213562373095,141,169.35294117647058,192
420,75.75,9.82078894558317,87.7611964852405,14.036198512107685,7.117291549004573,37.020815280171306,143,233.1056105610561,252
421,27.5,5.917270272703197,84.4739610765062,8.114201093205926,4.472661321484303,20.363961030678926,137,188.78181818181818,208
422,23.0,5.4115163798060095,76.7214086006856,6.650400150269667,5.21344634880243,20.65685424949238,134,208.9891304347826,228
423,45.25,7.590394548326596,-83.61354595872503,9.021115585642235,6.660895411218058,26.435028842544405,137,204.22651933701658,218
424,10.5,3.656366395715726,-68.68241497196844,5.068434422568264,2.659914442181555,11.828427124746192,145,229.88095238095238,255
425,17.75,4.753945931439391,-82.37497488141173,7.941013438979257,2.9889726688470883,17.535533905932738,142,150.54929577464787,160
426,23.25,5.440847306724618,-88.21837201125166,9.885846832988957,3.2180104752543666,21.94974746830583,138,233.8279569892473,252
427,35.25,6.699380116989518,82.05251532268905,10.061501538170493,4.603588436598687,24.485281374238568,134,183.74468085106383,204
428,17.0,4.652426491681278,-83.07915718331947,13.106416002227235,2.376075547849407,22.84619407771256,134,233.10294117647058,255
429,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,158,196.11111111111111,230
430,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,132,136.22222222222223,140
431,39.25,7.069275219628611,88.61713018398753,9.555896668916795,5.301921666474078,24.071067811865476,132,172.74522292993632,192
432,31.5,6.333012368467128,71.24701809098197,9.5639253808795,4.558122554384153,23.899494936611664,132,225.79365079365078,255
433,33.25,6.506551687525748,84.93023476008818,9.065607827963957,4.778272072511938,22.77817459305202,151,227.00751879699249,245
434,6.75,2.9316150714175193,-66.71022415011608,3.4061042439889606,2.500609768667876,8.414213562373096,147,218.37037037037038,237
435,52.25,8.156394191823509,87.75626590001755,16.498996176154527,4.561027694054415,35.60660171779821,132,182.89952153110048,202
436,49.75,7.958873497585845,88.37193201072608,13.663685967948417,5.075305388196442,34.31370849898476,136,195.9246231155779,226
437,34.75,6.651697090182843,-83.43711909151534,10.396862719082955,4.846194237166211,26.485281374238568,150,178.3453237410072,193
438,13.5,4.145929793656026,85.71709585972475,6.308336643717267,2.812709721507472,14.65685424949238,134,142.83333333333334,149
439,55.5,8.406235467365967,-31.748802100150822,13.129748664220706,8.193504813741816,42.67766952966369,134,204.22072072072072,229
440,33.75,6.555290583552474,-52.748449836796325,11.129273812512457,4.450995750565998,27.606601717798213,133,214.65185185185186,248
441,5.5,2.6462837142006137,-90.00003218077504,3.2333489534143163,2.135880022631042,7.414213562373095,135,182.9090909090909,198
442,51.25,8.07796550300118,-84.50065788531413,9.792941247475879,6.9572727258448195,27.949747468305834,139,220.7609756097561,238
443,35.75,6.746726148605861,-76.03645015962162,10.086282499627064,4.630468819792867,24.192388155425117,139,216.7762237762238,233
444,21.25,5.201570947860099,-84.31484486883643,6.698047710436321,4.181401122378408,17.121320343559645,143,234.65882352941176,254
445,30.75,6.257165172872317,74.61485819225832,9.623551236993535,4.154574009359454,22.899494936611664,140,197.7642276422764,216
446,19.5,4.982787485166879,66.78469882405754,6.670067507382597,3.8166400401149083,16.77817459305202,132,144.93589743589743,158
447,4.75,2.4592453796829674,12.820507496305092,2.7723491168885444,2.1478476084574902,6.707106781186548,166,176.05263157894737,186
448,7.75,3.141274657157109,83.38315293346608,3.855751030254486,2.606521441290854,9.414213562373096,170,225.4516129032258,241
449,9.5,3.477898169151024,-88.31797644923132,4.728921289981954,2.5498175152612883,10.828427124746188,135,218.18421052631578,248
450,6.25,2.8209479177387813,-61.981401277536385,3.457143306785701,2.28879010753429,8.121320343559642,135,200.88,221
451,24.25,5.556622981616415,-59.40140847566051,8.818966607139016,3.619581836817621,20.48528137423857,134,185.39175257731958,196
452,5.0,2.5231325220201604,71.5650767661759,3.3763886032268267,1.8439088914585775,7.414213562373096,134,142.95,154
453,14.0,4.222008245644752,87.70027382554858,7.599471397903098,2.415526685079319,15.828427124746188,139,211.41071428571428,233
454,30.25,6.206085419025319,43.363965372031004,9.474264511394749,4.469226528259645,24.02081528017131,133,212.05785123966942,232
455,28.5,6.023896332520351,-80.92974165855995,11.310825798951162,3.800054224963493,25.899494936611664,132,229.9561403508772,255
456,10.25,3.6125759969217834,-82.26721191052675,4.979634449196875,2.659839432914273,11.414213562373096,137,204.90243902439025,228
457,10.0,3.5682482323055424,-34.18644908188642,4.713354960340955,2.750324529547253,11.242640687119286,144,217.875,246
458,31.5,6.333012368467128,-26.461968157867044,7.309458586432257,5.723637286727017,22.071067811865476,136,223.94444444444446,245
459,13.75,4.1841419359420025,-80.06673545900287,5.95937212612301,3.066739657494737,14.242640687119284,136,224.70909090909092,245
460,4.25,2.326213245840639,-24.90175178350549,2.847653258236741,1.853138828045374,6.414213562373095,135,236.0,255
461,31.5,6.333012368467128,81.62034827558203,7.193369560406177,6.158051406802534,22.77817459305202,135,179.20634920634922,197
462,16.75,4.61809077155419,7.75489795805673,5.652895421175289,4.038161347789037,15.242640687119284,133,195.28358208955223,217
463,12.25,3.949327084834294,29.62932000230931,6.3991985521748544,2.6621249567019256,14.535533905932738,175,229.6530612244898,255
464,11.0,3.742410318509555,-66.32553244362107,7.2278779071031325,2.1075258616517827,15.242640687119286,133,173.36363636363637,191
465,56.25,8.462843753216344,-78.59033677599346,11.477476293890891,6.497011821947887,30.849242404917497,132,150.93777777777777,171
466,20.0,5.046265044040321,68.96448641016026,6.70843349307962,4.022986461439755,17.242640687119284,138,211.6,235
467,31.25,6.3078313050504,16.683689056674087,7.836826476336802,5.287566432659406,22.48528137423857,135,212.104,233
468,25.75,5.725898905580716,88.35753474675751,9.34149426339964,3.8015302764980556,22.485281374238568,146,194.85436893203882,210
469,43.0,7.399277020331919,-68.78109533157385,9.428880190927195,6.257581997934903,27.899494936611664,132,195.25,221
470,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,189,198.11111111111111,207
471,19.75,5.014626706796775,-83.84509596796964,6.853923278705193,4.416490605761539,19.071067811865476,132,218.0632911392405,245
472,15.5,4.442433223290478,-54.481003917657745,5.96172460214703,3.3649017836680413,14.65685424949238,158,232.43548387096774,255
473,107.75,11.71288013023329,50.713106961174915,13.195313448323002,10.678041348275244,40.84924240491749,132,214.5568445475638,234
474,19.5,4.982787485166879,76.28444429861788,6.456992060876784,3.9161437489442115,15.949747468305834,135,189.62820512820514,206
475,17.25,4.686510657907603,66.44887640268863,5.995345985804207,3.8081979142399707,15.242640687119284,143,230.53623188405797,253
476,6.5,2.876813695875796,64.8145258275758,3.4646363425671773,2.3688983999208046,8.414213562373096,138,226.19230769230768,254
477,21.75,5.262410103554244,22.95458614733355,5.968873157346455,4.849973479779402,17.65685424949238,132,156.94252873563218,175
478,69.75,9.423823971471327,-64.84582700476605,11.87454958503593,8.291873905858289,35.31370849898476,135,204.24014336917563,234
479,30.5,6.231677632421503,-74.4373436200306,8.001353694118905,5.399229534060891,23.071067811865476,132,220.27868852459017,242
480,3.0,1.9544100476116797,-90.00003218077504,2.23606797749979,1.632993161855452,5.0,166,196.91666666666666,217
481,107.0,11.67204486311899,13.511656228228961,15.186979165575798,10.406098237308504,52.09188309203678,137,233.39953271028037,253
482,162.25,14.372999552399637,82.59679710133415,22.159864177173105,10.328903908942616,59.83147545195113,138,222.67796610169492,251
483,30.25,6.206085419025319,56.40128896550787,7.245006889584722,5.467528265539754,20.48528137423857,133,152.67768595041323,167
484,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,162,221.88888888888889,249
485,45.5,7.611333607551958,-67.16436390659723,8.23673953757533,7.205028203593988,24.949747468305834,138,178.78021978021977,192
486,97.75,11.156126814350138,52.321949816519776,16.330388318782646,8.865079147960882,45.8492424049175,140,232.80818414322252,255
487,10.0,3.5682482323055424,66.25524722949424,4.550992005974069,2.772809362642899,10.82842712474619,144,230.125,250
488,8.5,3.2897623212397704,65.26581922901296,3.702775128356075,2.909626597531536,9.535533905932738,132,158.64705882352942,167
489,23.5,5.4700209598571305,77.92555741767873,6.84523010945953,4.468110428983157,17.65685424949238,138,182.93617021276594,197
490,11.25,3.7846987830302403,-58.265059538953494,4.609296293421108,3.1093356085131783,11.535533905932738,157,214.0222222222222,234
491,20.75,5.140011726956917,86.65238939789116,9.093488604604376,3.2524322412946316,20.363961030678926,152,183.09638554216866,198
492,94.5,10.969099187147178,78.28675741526247,17.51278577014955,8.910834733532235,53.60965004500315,132,220.3941798941799,239
493,14.5,4.296739856991561,-90.00003218077504,6.718476838873731,2.775808523792843,14.414213562373096,143,219.18965517241378,249
494,33.5,6.530966601401967,83.96600939211763,7.074829281909852,6.167722286703648,21.192388155425117,161,206.0597014925373,220
495,26.5,5.808687281605183,-44.43266739328649,6.492878514907772,5.312741953064836,18.949747468305834,148,215.88679245283018,234
496,26.0,5.753627391751592,66.39414198491708,6.510080908028808,5.385039857162295,18.949747468305834,134,220.20192307692307,243
497,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,132,150.66666666666666,163
498,29.25,6.102643417692329,89.22507207277748,8.599449012222996,4.914011762778419,23.071067811865476,132,168.33333333333334,184
499,3.75,2.1850968611841584,-45.00001609038752,2.309401076758503,2.0132891827388666,5.707106781186548,152,168.13333333333333,179
500,11.75,3.8678889139475245,-85.53222366195651,5.635373500170606,2.6973342657164534,12.707106781186548,141,211.0212765957447,229
